,path,height,width,aspect_ratio,r,g,b,h,s,v,error
15486,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ada100-0271-4998-99eb-1148efe40526.png,2832,2990,0.9471571906354515,131.2394485856811,99.85289170115072,65.53481969087164,21.859592001587213,132.44578574060426,131.23956113126619,
15487,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1aecf4f-b4b5-4282-a5c3-cc03cc00cd3b.png,2000,2698,0.7412898443291327,152.0760224240178,118.05786564121571,84.03601278724982,24.244509822090436,132.0324484803558,152.52712175685693,
15488,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1bd9a89-e40b-408b-8ace-2b15d6c1aafb.png,2424,2990,0.8107023411371237,126.5404763678709,94.2102822113315,55.37988606134861,21.850227242623927,152.8174038599512,126.5448357837456,
15489,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1c21393-03fc-4f57-8c08-db1dd1b612b4.png,5392,3808,1.415966386554622,113.71600657603545,99.90594531581178,76.09104081404446,27.262410572073787,89.36671975912027,113.94547477744807,
15490,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1c47d79-fce8-40e0-8633-402958de8ffc.png,2802,1916,1.4624217118997913,158.80114468639312,127.64211832735043,84.0234890378033,24.784137374288274,133.68452447476378,158.81112991167956,
15491,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1c74ad6-9ad1-4991-9d70-e263514caeb1.png,2178,2000,1.089,134.2812525252525,96.14994008264463,60.77872337006428,19.825345500459136,155.62869375573922,134.3561207529844,
15492,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1cf2a35-06f6-44f2-b469-e5a0867ad6b2.png,1007,1406,0.7162162162162162,178.28038156799983,140.35355428077426,106.55412892116493,60.73073619796559,127.51796174996927,179.20857623943914,
15493,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1d18342-8162-4cb9-9bbc-6e41e51e6f45.png,2363,2990,0.7903010033444816,120.65086343673438,110.31929254943478,91.15759004836265,73.8475506590596,44.202058915527424,121.28860356923983,
15494,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1d3c870-034a-4279-bbee-f0ba60a61e75.png,1805,2990,0.6036789297658863,133.40874586572045,102.71359267734553,57.52517199529364,24.28653350503525,155.48821241627215,133.4122450643419,
15495,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1daff60-d7d7-4adc-9bec-603dd97a155f.png,1988,2990,0.6648829431438127,142.20144630323747,107.44260008209794,79.12902565897055,20.593592996103713,128.19971753598514,142.23192179834862,
15496,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1e482f9-fbbe-48be-89c4-b002442a2501.png,4640,2480,1.8709677419354838,118.82208130561736,110.62347260845384,99.06515425125139,25.694105864154615,41.42155719897108,120.23868160803671,
15497,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1e59eca-184e-457d-8a13-1d38222dfbe3.png,1545,1229,1.257119609438568,164.36990949570915,133.70166236132727,100.96106709219747,67.67402550551532,124.49370630475484,165.4139440332209,
15498,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1e64cf5-abff-43ca-94a6-b7e38a544ee0.png,1708,1690,1.0106508875739646,193.24093614456163,159.6760303063897,114.8910071643363,27.71930144256752,119.79197407258567,193.4207291132575,
15499,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ecfc13-d8e5-4fd5-9a3c-8d811a5669ca.png,2990,2820,1.0602836879432624,162.53287506819422,134.86638570649208,84.55367252543941,25.89446049479352,134.5360191181005,162.54114400246687,
15500,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ef70e6-7166-4e53-bcee-2f347a4c446a.png,3656,2184,1.673992673992674,124.15032103882623,107.05809795829626,76.5210922032927,29.816892147786568,105.26886544573225,124.83924776672998,
