,Species,count,normalized_cumsum
9879,Quiina leptoclada,1,0.7131341687041565
9880,Stachyurus salicifolius,1,0.7131723716381418
9881,Quiina obovata,1,0.7132105745721271
9882,Quiina pteridophylla,1,0.7132487775061125
9883,Quiina rhytidopus,1,0.7132869804400978
9884,Quiina schippii,1,0.7133251833740831
9885,Quintinia acutifolia,1,0.7133633863080685
9886,Quintinia apoensis,1,0.7134015892420538
9887,Quintinia fawkneri,1,0.7134397921760391
9888,Quintinia media,1,0.7134779951100244
9889,Stachyurus macrocarpus,1,0.7135161980440098
9890,Stachyurus himalaicus,1,0.7135544009779952
9891,Quintinia resinosa,1,0.7135926039119804
9892,Stachyothyrsus staudtii,1,0.7136308068459658
9893,Quiina florida,1,0.7136690097799511
9894,Stadmannia sideroxylon,1,0.7137072127139364
9895,Quercus zyzzyphantis,1,0.7137454156479217
9896,Quercus vaseyana,1,0.7137836185819071
9897,Quercus texcocana,1,0.7138218215158925
9898,Quercus tinkhamii,1,0.7138600244498777
9899,Stauranthus perforatus,1,0.7138982273838631
9900,Stauntonia obovatifolia,1,0.7139364303178484
9901,Stauntonia obovata,1,0.7139746332518337
9902,Quercus tranninhensis,1,0.7140128361858191
9903,Quercus undulata,1,0.7140510391198044
9904,Quercus utahensis,1,0.7140892420537898
9905,Quercus vestita,1,0.714127444987775
9906,Stahlia monosperma,1,0.7141656479217604
9907,Staphylea trifolia,1,0.7142038508557457
9908,Staphylea holocarpa,1,0.714242053789731
9909,Quercus viridis,1,0.7142802567237164
9910,Staphylea colchica,1,0.7143184596577017
9911,Staphylea bolanderi,1,0.7143566625916871
9912,Stangea rhizantha,1,0.7143948655256723
9913,Standleya bracteosa,1,0.7144330684596577
9914,Quercus x.leana,1,0.7144712713936431
9915,Strombosia grandifolia,1,0.7145094743276283
9916,Quercus blakei,1,0.7145476772616137
9917,Quercus bicolor,1,0.714585880195599
9918,Ptelea angustifolia,1,0.7146240831295844
9919,Psychotria nuda,1,0.7146622860635696
9920,Psychotria oerstediana,1,0.714700488997555
9921,Psychotria officinalis,1,0.7147386919315404
9922,Psychotria oleandrella,1,0.7147768948655256
9923,Psychotria peduncularis,1,0.714815097799511
9924,Symphoricarpos orthophilus,1,0.7148533007334963
9925,Psychotria pubescens,1,0.7148915036674817
9926,Psychotria rubra,1,0.714929706601467
9927,Psychotria rupicola,1,0.7149679095354523
9928,Psychotria serpens,1,0.7150061124694377
9929,Symphoricarpos orbiculatus,1,0.715044315403423
9930,Psychotria sessilis,1,0.7150825183374083
9931,Psychotria tenerior,1,0.7151207212713936
9932,Psychotria urbaniana,1,0.715158924205379
9933,Psychotria xanthochlora,1,0.7151971271393643
9934,Psydrax longistyla,1,0.7152353300733496
9935,Psydrax odorata,1,0.715273533007335
9936,Psydrax oleifolia,1,0.7153117359413202
9937,Symphoricarpos mollis,1,0.7153499388753056
9938,Symphoricarpos palmeri,1,0.715388141809291
9939,Psychotria nairobiensis,1,0.7154263447432763
9940,Psychotria moroidea,1,0.7154645476772616
9941,Psychotria longipes,1,0.7155027506112469
9942,Psychotria ixorioides,1,0.7155409535452323
9943,Symphoricarpos sp,1,0.7155791564792175
9944,Symphoricarpos rotundifolius,1,0.7156173594132029
9945,Psychotria juninensis,1,0.7156555623471883
9946,Psychotria kleinii,1,0.7156937652811736
9947,Symphoricarpos rivularis,1,0.7157319682151589
9948,Psychotria leiocarpa,1,0.7157701711491442
9949,Psychotria ligustrifolia,1,0.7158083740831296
9950,Psychotria loniceroides,1,0.715846577017115
9951,Psychotria molinarum,1,0.7158847799511002
9952,Psychotria lophoclada,1,0.7159229828850856
9953,Psychotria lupulina,1,0.7159611858190709
9954,Psychotria macgregorii,1,0.7159993887530562
9955,Psychotria malayana,1,0.7160375916870416
9956,Psychotria manillensis,1,0.7160757946210269
9957,Symphoricarpos parishii,1,0.7161139975550123
9958,Psychotria mariana,1,0.7161522004889975
9959,Psychotria microdon,1,0.7161904034229829
9960,Symphoricarpos longiflorus,1,0.7162286063569682
9961,Symphoricarpos acutus,1,0.7162668092909535
9962,Psychotria involucrata,1,0.7163050122249389
9963,Ptelea baldwinii,1,0.7163432151589242
9964,Pterocarpus angolensis,1,0.7163814180929096
9965,Sycopsis philippinensis,1,0.7164196210268948
9966,Pterocarpus belizensis,1,0.7164578239608802
9967,Pterocarpus marsupium,1,0.7164960268948656
9968,Pterocarpus mildbraedii,1,0.7165342298288508
9969,Swintonia pinangiana,1,0.7165724327628362
9970,Pterocarya hupehensis,1,0.7166106356968215
9971,Swinglea glutinosa,1,0.7166488386308069
9972,Pterocarya pterospermoides,1,0.7166870415647921
9973,Pterocarya sp,1,0.7167252444987775
9974,Swietenia humilis,1,0.7167634474327629
9975,Swietenia candollei,1,0.7168016503667481
9976,Swietenia belizensis,1,0.7168398533007335
9977,Sweetia spectabilis,1,0.7168780562347188
9978,Sweetia panamensis,1,0.7169162591687042
9979,Pterocelastrus galpini,1,0.7169544621026895
9980,Sweetia nitens,1,0.7169926650366748
9981,Pterocelastrus rostratus,1,0.7170308679706602
9982,Pterocelastrus tricuspidatus,1,0.7170690709046454
9983,Pterocarpus acapulcensis,1,0.7171072738386308
9984,Symbegonia sp,1,0.7171454767726161
9985,Pternandra echinata,1,0.7171836797066015
9986,Pteleopsis hylodendron,1,0.7172218826405868
9987,Ptelea crenulata,1,0.7172600855745721
9988,Ptelea pallida,1,0.7172982885085575
9989,Symphonia urophylla,1,0.7173364914425427
9990,Symphonia sp,1,0.7173746943765281
9991,Pteleocarpa malaccensis,1,0.7174128973105135
9992,Pteleopsis diptera,1,0.7174511002444988
9993,Symphonia louveli,1,0.7174893031784841
9994,Pteleopsis habeensis,1,0.7175275061124694
9995,Symphonia globulifera,1,0.7175657090464548
9996,Sympetalandra densiflora,1,0.71760391198044
9997,Pteleopsis myrtifolia,1,0.7176421149144254
9998,Ptelidium ovatum,1,0.7176803178484108
9999,Pteracanthus alatus,1,0.7177185207823961
10000,Pteralyxia caumiana,1,0.7177567237163814
10001,Pterandra coerulescens,1,0.7177949266503667
10002,Pteridophyllum racemosum,1,0.7178331295843521
10003,Pterisanthes foliata,1,0.7178713325183375
10004,Symphonia clusioides,1,0.7179095354523227
10005,Symphyandra cretica,1,0.7179477383863081
10006,Psychotria hoffmannseggiana,1,0.7179859413202934
10007,Quercus baronii,1,0.7180241442542787
10008,Psychotria caldwelli,1,0.718062347188264
10009,Synclisia scabrida,1,0.7181005501222494
10010,Syncarpia laurifolia,1,0.7181387530562348
10011,Psorospermum mechowii,1,0.71817695599022
10012,Psorospermum staudtii,1,0.7182151589242054
10013,Synardisia venosa,1,0.7182533618581907
10014,Synaptolepis macrocarpa,1,0.718291564792176
10015,Psychotria albidocalyx,1,0.7183297677261614
10016,Synaptolepis longiflora,1,0.7183679706601467
10017,Psychotria amboniana,1,0.7184061735941321
10018,Synaptolepis kirkii,1,0.7184443765281173
10019,Psychotria amoena,1,0.7184825794621027
10020,Psychotria aubletiana,1,0.718520782396088
10021,Synaptolepis alternifolia,1,0.7185589853300733
10022,Synapsis ilicifolia,1,0.7185971882640587
10023,Synaphea dilatata,1,0.718635391198044
10024,Psychotria banahaensis,1,0.7186735941320294
10025,Psychotria berteriana,1,0.7187117970660146
10026,Symplocos vernicosa,1,0.71875
10027,Psychotria boqueronensis,1,0.7187882029339854
10028,Synima cordierii,1,0.7188264058679706
10029,Psorospermum lanatum,1,0.718864608801956
10030,Psorospermum kerstingii,1,0.7189028117359413
10031,Synoum glandulosum,1,0.7189410146699267
10032,Synsepalum brevipes,1,0.718979217603912
10033,Psidium chrysobalanoides,1,0.7190174205378973
10034,Synsepalum attenuatum,1,0.7190556234718827
10035,Psidium humile,1,0.7190938264058679
10036,Synoum muelleri,1,0.7191320293398533
10037,Psidium littorale,1,0.7191702322738386
10038,Psilanthus mannii,1,0.719208435207824
10039,Psilopeganum sinense,1,0.7192466381418093
10040,Synisoon schomburgkianum,1,0.7192848410757946
10041,Psorospermum febrifugum,1,0.71932304400978
10042,Psittacanthus allenii,1,0.7193612469437652
10043,Psittacanthus biternatus,1,0.7193994498777506
10044,Synima cordierorum,1,0.719437652811736
10045,Psittacanthus cordatus,1,0.7194758557457213
10046,Psittacanthus elegans,1,0.7195140586797066
10047,Psittacanthus schiedeanus,1,0.7195522616136919
10048,Psophocarpus longepedunculatus,1,0.7195904645476773
10049,Psorospermum androsaemifolium,1,0.7196286674816625
10050,Symplocos strigillosa,1,0.7196668704156479
10051,Symplocos stellaris,1,0.7197050733496333
10052,Psychotria heterochroa,1,0.7197432762836186
10053,Symplocos setchuensis,1,0.7197814792176039
10054,Symplocos berterii,1,0.7198196821515892
10055,Psychotria daphnoides,1,0.7198578850855746
10056,Symplocos austromexicana,1,0.71989608801956
10057,Psychotria densifolia,1,0.7199342909535452
10058,Psychotria diffusa,1,0.7199724938875306
10059,Symplococarpon multiflorum,1,0.7200106968215159
10060,Psychotria dispersa,1,0.7200488997555012
10061,Symplococarpon lucidum,1,0.7200871026894865
10062,Psychotria elata,1,0.7201253056234719
10063,Psychotria erythrocarpa,1,0.7201635085574573
10064,Psychotria fauriei,1,0.7202017114914425
10065,Psychotria flava,1,0.7202399144254279
10066,Psychotria fruticetorum,1,0.7202781173594132
10067,Psychotria globiceps,1,0.7203163202933985
10068,Psychotria gracilenta,1,0.7203545232273839
10069,Psychotria graciliflora,1,0.7203927261613692
10070,Psychotria hancorniifolia,1,0.7204309290953546
10071,Psychotria hebeclada,1,0.7204691320293398
10072,Psychotria henryi,1,0.7205073349633252
10073,Psychotria cuspidata,1,0.7205455378973105
10074,Psychotria crispipila,1,0.7205837408312958
10075,Psychotria corymbosa,1,0.7206219437652812
10076,Symplocos costaricana,1,0.7206601466992665
10077,Symplocos salicifolia,1,0.7206983496332519
10078,Symplocos prionophylla,1,0.7207365525672371
10079,Symplocos paniculata,1,0.7207747555012225
10080,Psychotria calycosa,1,0.7208129584352079
10081,Symplocos micrantha,1,0.7208511613691931
10082,Psychotria capensis,1,0.7208893643031785
10083,Symplocos martinicensis,1,0.7209275672371638
10084,Symplocos limoncillo,1,0.7209657701711492
10085,Psychotria carinata,1,0.7210039731051344
10086,Symplocos bogotensis,1,0.7210421760391198
10087,Psychotria carnea,1,0.7210803789731052
10088,Psychotria carthagenensis,1,0.7211185819070904
10089,Symplocos celastrina,1,0.7211567848410758
10090,Psychotria cephalantha,1,0.7211949877750611
10091,Psychotria ceylonica,1,0.7212331907090465
10092,Psychotria chiapensis,1,0.7212713936430318
10093,Psychotria chlorotica,1,0.7213095965770171
10094,Psychotria colarensis,1,0.7213477995110025
10095,Sweetia elegans,1,0.7213860024449877
10096,Pterocephalus parnassi,1,0.7214242053789731
10097,Swartzia dariensis,1,0.7214624083129584
10098,Strychnos axillaris,1,0.7215006112469438
10099,Pyrus peshia,1,0.7215388141809291
10100,Stuhlmannia moavi,1,0.7215770171149144
10101,Stryphnodendron polystachyum,1,0.7216152200488998
10102,Pyrus salicifolia,1,0.721653422982885
10103,Pyrus serotina,1,0.7216916259168704
10104,Stryphnodendron platyspicum,1,0.7217298288508558
10105,Stryphnodendron guianense,1,0.7217680317848411
10106,Strychnos umbellata,1,0.7218062347188264
10107,Strychnos multiflora,1,0.7218444376528117
10108,Strychnos moandaensis,1,0.7218826405867971
10109,Pyrus torminalis,1,0.7219208435207825
10110,Qualea cymulosa,1,0.7219590464547677
10111,Qualea dichotoma,1,0.7219972493887531
10112,Strychnos mitis,1,0.7220354523227384
10113,Qualea multiflora,1,0.7220736552567237
10114,Strychnos mimfiensis,1,0.722111858190709
10115,Qualea rosea,1,0.7221500611246944
10116,Strychnos decussata,1,0.7221882640586798
10117,Quamoclit phoenicea,1,0.722226466992665
10118,Pyrus pashia,1,0.7222646699266504
10119,Pyrus melanocarpa,1,0.7223028728606357
10120,Pyrus malus,1,0.722341075794621
10121,Pyrus bretschneideri,1,0.7223792787286064
10122,Styrax benzoin,1,0.7224174816625917
10123,Styphnolobium affine,1,0.722455684596577
10124,Styphelia sp,1,0.7224938875305623
10125,Pyrus amoena,1,0.7225320904645477
10126,Stylosiphonia glabra,1,0.722570293398533
10127,Pyrus aromatica,1,0.7226084963325183
10128,Stylogyne micans,1,0.7226466992665037
10129,Pyrus bevispina,1,0.722684902200489
10130,Stylogyne guatemalensis,1,0.7227231051344744
10131,Pyrus longipes,1,0.7227613080684596
10132,Stylogyne ambigua,1,0.722799511002445
10133,Pyrus dimorphophylla,1,0.7228377139364304
10134,Stylidium graminifolium,1,0.7228759168704156
10135,Pyrus diversifolia,1,0.722914119804401
10136,Pyrus folgneri,1,0.7229523227383863
10137,Pyrus kawakami,1,0.7229905256723717
10138,Stylidium bulbiferum,1,0.7230287286063569
10139,Pyrus lindleyi,1,0.7230669315403423
10140,Quapoya peruviana,1,0.7231051344743277
10141,Quararibea bicolor,1,0.7231433374083129
10142,Pterocissus mirabilis,1,0.7231815403422983
10143,Quararibea bracteolosa,1,0.7232197432762836
10144,Quercus aaata,1,0.723257946210269
10145,Quercus acatenangensis,1,0.7232961491442543
10146,Strophanthus kombe,1,0.7233343520782396
10147,Quercus acutifolia,1,0.723372555012225
10148,Strophanthus divergens,1,0.7234107579462102
10149,Quercus affinis,1,0.7234489608801956
10150,Strongylodon macrobotrys,1,0.7234871638141809
10151,Strongylodon lucidus,1,0.7235253667481663
10152,Quercus aliena,1,0.7235635696821516
10153,Quercus alvordiana,1,0.7236017726161369
10154,Strongylodon caeruleus,1,0.7236399755501223
10155,Strombosiopsis rigida,1,0.7236781784841075
10156,Strombosiopsis glaucescens,1,0.7237163814180929
10157,Quercus aurantiaca,1,0.7237545843520783
10158,Quercus bambusifolia,1,0.7237927872860636
10159,Strombosia zenkeri,1,0.7238309902200489
10160,Quercus barbinervis,1,0.7238691931540342
10161,Strombosia pustulata,1,0.7239073960880196
10162,Strombosia philippinensis,1,0.7239455990220048
10163,Quassia versicolor,1,0.7239838019559902
10164,Quassia undulata,1,0.7240220048899756
10165,Quassia schweinfurthii,1,0.7240602078239609
10166,Strychnos amazonica,1,0.7240984107579462
10167,Quararibea cf.samariensis,1,0.7241366136919315
10168,Quararibea floribunda,1,0.7241748166259169
10169,Quararibea funebris,1,0.7242130195599022
10170,Quararibea magnifica,1,0.7242512224938875
10171,Quararibea ochrocalyx,1,0.7242894254278729
10172,Quararibea parviflora,1,0.7243276283618582
10173,Strychnos angustiflora,1,0.7243658312958435
10174,Quararibea parvifolia,1,0.7244040342298288
10175,Quararibea velutina,1,0.7244422371638142
10176,Strophanthus preussii,1,0.7244804400977995
10177,Quararibea yunckeri,1,0.7245186430317848
10178,Quassia africana,1,0.7245568459657702
10179,Struthanthus costaricensis,1,0.7245950488997555
10180,Quassia glauca,1,0.7246332518337408
10181,Struthanthus concinnus,1,0.7246714547677262
10182,Struthanthus cassythoides,1,0.7247096577017115
10183,Strumpfia maritima,1,0.7247478606356969
10184,Strophioblachia glandulosa,1,0.7247860635696821
10185,Pyrostria bibracteata,1,0.7248242665036675
10186,Styrax confusus,1,0.7248624694376528
10187,Pyrostegia venusta,1,0.7249006723716381
10188,Pyrostegia dichotoma,1,0.7249388753056235
10189,Pterostyrax micranthum,1,0.7249770782396088
10190,Pterotaberna inconspicua,1,0.7250152811735942
10191,Succisa australis,1,0.7250534841075794
10192,Pterotropia gymnocarpa,1,0.7250916870415648
10193,Pterygota horsfieldii,1,0.7251298899755502
10194,Styrax marginatus,1,0.7251680929095354
10195,Ptychopetalum anceps,1,0.7252062958435208
10196,Styrax langkongensis,1,0.7252444987775061
10197,Ptychopetalum olacoides,1,0.7252827017114915
10198,Ptychopetalum petiolatum,1,0.7253209046454768
10199,Ptychopyxis arborea,1,0.7253591075794621
10200,Ptychopyxis bacciformis,1,0.7253973105134475
10201,Ptychopyxis philippina,1,0.7254355134474327
10202,Pueraria peduncularis,1,0.7254737163814181
10203,Pueraria thumbergiana,1,0.7255119193154034
10204,Pullea perryana,1,0.7255501222493888
10205,Pullea stutzeri,1,0.7255883251833741
10206,Styrax japonicus,1,0.7256265281173594
10207,Pultenaea daphnoides,1,0.7256647310513448
10208,Suregada bifaria,1,0.72570293398533
10209,Pterostyrax hispida,1,0.7257411369193154
10210,Pterostyrax corymbosus,1,0.7257793398533008
10211,Pterospermum blumeanum,1,0.725817542787286
10212,Pterocymbium tinctorium,1,0.7258557457212714
10213,Swartzia acutifolia,1,0.7258939486552567
10214,Suttonia lessertiana,1,0.7259321515892421
10215,Suttonia australis,1,0.7259703545232273
10216,Pterodon pubescens,1,0.7260085574572127
10217,Pterogyne nitens,1,0.7260467603911981
10218,Pterolobium macropterum,1,0.7260849633251834
10219,Pterospermum acerifolium,1,0.7261231662591687
10220,Pterospermum canescens,1,0.726161369193154
10221,Suregada procera,1,0.7261995721271394
10222,Pterospermum diversifolium,1,0.7262377750611247
10223,Pterospermum heterophyllum,1,0.72627597799511
10224,Pterospermum jackianum,1,0.7263141809290954
10225,Sutherlandia frutescens,1,0.7263523838630807
10226,Pterospermum niveum,1,0.726390586797066
10227,Pterospermum obliquum,1,0.7264287897310513
10228,Suriana maritima,1,0.7264669926650367
10229,Suregada zanzibariensis,1,0.726505195599022
10230,Purdiaea belizensis,1,0.7265433985330073
10231,Purdiaea cubensis,1,0.7265816014669927
10232,Purdiaea nipensis,1,0.726619804400978
10233,Pyrenacantha repanda,1,0.7266580073349633
10234,Pycnospora lutescens,1,0.7266962102689487
10235,Pygeum topengii,1,0.726734413202934
10236,Pygmaeothamnus zeyheri,1,0.7267726161369193
10237,Pyracantha crenatiserrata,1,0.7268108190709046
10238,Pyracantha crenulata,1,0.72684902200489
10239,Pyracantha koidzumii,1,0.7268872249388753
10240,Pyramia pityrophylla,1,0.7269254278728606
10241,Pyrenacantha batesii,1,0.726963630806846
10242,Pyrenacantha scandens,1,0.7270018337408313
10243,Pycnocoma littoralis,1,0.7270400366748166
10244,Pyrenacantha staudtii,1,0.7270782396088019
10245,Pyrenacantha strongei,1,0.7271164425427873
10246,Pyrenaria indochinensis,1,0.7271546454767727
10247,Pyrenaria poilaneana,1,0.7271928484107579
10248,Pyrenaria serrata,1,0.7272310513447433
10249,Pyrenaria sumatrana,1,0.7272692542787286
10250,Pyrola asarifolia,1,0.727307457212714
10251,Pyrola chlorantha,1,0.7273456601466992
10252,Pycnocoma trilobata,1,0.7273838630806846
10253,Pycnocoma cornuta,1,0.72742206601467
10254,Purdiaea stenopetala,1,0.7274602689486552
10255,Pycnandra elegans,1,0.7274984718826406
10256,Purdiaea velutina,1,0.7275366748166259
10257,Purpureostemon ciliatus,1,0.7275748777506112
10258,Styrax japonica,1,0.7276130806845966
10259,Purpusia saxosa,1,0.7276512836185819
10260,Purshia mexicana,1,0.7276894865525673
10261,Putterlickia pyracantha,1,0.7277276894865525
10262,Putterlickia verrucosa,1,0.7277658924205379
10263,Pycnandra benthamii,1,0.7278040953545232
10264,Pycnanthus dinklagei,1,0.7278422982885085
10265,Pycnobotrya nitida,1,0.7278805012224939
10266,Styrax faberi,1,0.7279187041564792
10267,Pycnarrhena celebica,1,0.7279569070904646
10268,Pycnarrhena fasciculata,1,0.7279951100244498
10269,Pycnarrhena longifolia,1,0.7280333129584352
10270,Pycnarrhena planiflora,1,0.7280715158924206
10271,Pycnarrhena tumefacta,1,0.7281097188264058
10272,Styrax erythrocarpum,1,0.7281479217603912
10273,Pycnobotrya multiflora,1,0.7281861246943765
10274,Populus sargentii,1,0.7282243276283619
10275,Abarema bigemina,1,0.7282625305623472
10276,Monnina pseudo-salicifolia,1,0.7283007334963325
10277,Chomelia bella,1,0.7283389364303179
10278,Chisocheton tetrapetalus,1,0.7283771393643031
10279,Chlamydocarya macrocarpa,1,0.7284153422982885
10280,Chlamydocarya thomsoniana,1,0.7284535452322738
10281,Chloranthus fortunei,1,0.7284917481662592
10282,Chloranthus glaber,1,0.7285299511002445
10283,Chloranthus japonicus,1,0.7285681540342298
10284,Chloranthus multistachys,1,0.7286063569682152
10285,Chloroleucon mangense,1,0.7286445599022005
10286,Chlorophora tinctoria,1,0.7286827628361858
10287,Chloroxylon swietenia,1,0.7287209657701712
10288,Choisya arizonica,1,0.7287591687041565
10289,Chomelia boliviana,1,0.7287973716381418
10290,Chisocheton pauciflorus,1,0.7288355745721271
10291,Chomelia fasciculata,1,0.7288737775061125
10292,Chomelia filipes,1,0.7289119804400978
10293,Chomelia grandifolia,1,0.7289501833740831
10294,Chomelia longipes,1,0.7289883863080685
10295,Chomelia obtusa,1,0.7290265892420538
10296,Chomelia parvifolia,1,0.7290647921760391
10297,Chomelia pohliana,1,0.7291029951100244
10298,Chomelia spinosa,1,0.7291411980440098
10299,Chondrodendron iquitanum,1,0.7291794009779952
10300,Chondrodendron microphyllum,1,0.7292176039119804
10301,Chondrodendron tomentosum,1,0.7292558068459658
10302,Chisocheton pentandrus,1,0.7292940097799511
10303,Chisocheton divergens,1,0.7293322127139364
10304,Chorilaena hirsuta,1,0.7293704156479217
10305,Chiococca pachyphylla,1,0.7294086185819071
10306,Cheirodendron helleri,1,0.7294468215158925
10307,Cheirodendron trigynum,1,0.7294850244498777
10308,Chenopodium californicum,1,0.7295232273838631
10309,Chesneya polystichoides,1,0.7295614303178484
10310,Chilocarpus decipiens,1,0.7295996332518337
10311,Chilocarpus densiflorus,1,0.7296378361858191
10312,Chilocarpus suaveolens,1,0.7296760391198044
10313,Chilocarpus torulosus,1,0.7297142420537898
10314,Chimarrhis barbata,1,0.729752444987775
10315,Chimarrhis dioica,1,0.7297906479217604
10316,Chimarrhis latifolia,1,0.7298288508557457
10317,Chiococca phaenostemon,1,0.729867053789731
10318,Chiranthodendron pentadactylon,1,0.7299052567237164
10319,Chionanthus bumelioides,1,0.7299434596577017
10320,Chionanthus domingensis,1,0.7299816625916871
10321,Chionanthus glomerata,1,0.7300198655256723
10322,Chionanthus mandioccanus,1,0.7300580684596577
10323,Chionanthus niloticus,1,0.7300962713936431
10324,Chionanthus oliganthus,1,0.7301344743276283
10325,Chionanthus ramiflora,1,0.7301726772616137
10326,Chionanthus retusa,1,0.730210880195599
10327,Chionanthus virginicus,1,0.7302490831295844
10328,Chionanthus zeylonica,1,0.7302872860635696
10329,Chione mexicana,1,0.730325488997555
10330,Chonemorpha grandeareana,1,0.7303636919315404
10331,Chorisia crispiflora,1,0.7304018948655256
10332,Celianella montana,1,0.730440097799511
10333,Chrysosplenium wrightii,1,0.7304783007334963
10334,Chrysosplenium alpinum,1,0.7305165036674817
10335,Chrysosplenium alternifolium,1,0.730554706601467
10336,Chrysosplenium americanum,1,0.7305929095354523
10337,Chrysosplenium davidianum,1,0.7306311124694377
10338,Chrysosplenium glechomaefolium,1,0.730669315403423
10339,Chrysosplenium grayanum,1,0.7307075183374083
10340,Chrysosplenium griffithii,1,0.7307457212713936
10341,Chrysosplenium macranthum,1,0.730783924205379
10342,Chrysosplenium macrophyllum,1,0.7308221271393643
10343,Chrysosplenium rhabdospermum,1,0.7308603300733496
10344,Chrysosplenium tetandrum,1,0.730898533007335
10345,Chukrasia tabularis,1,0.7309367359413202
10346,Chrysophyllum subnudum,1,0.7309749388753056
10347,Chunia bucklandioides,1,0.731013141809291
10348,Chuquiraga jussieui,1,0.7310513447432763
10349,Chydenanthus excelsus,1,0.7310895476772616
10350,Chytranthus carneus,1,0.7311277506112469
10351,Chytroma amara,1,0.7311659535452323
10352,Chytroma corrugata,1,0.7312041564792175
10353,Cicer arietinum,1,0.7312423594132029
10354,Cicer songaricum,1,0.7312805623471883
10355,Cienfuegosia drummondii,1,0.7313187652811736
10356,Ciliosemina purdieana,1,0.7313569682151589
10357,Cinchona josephiana,1,0.7313951711491442
10358,Chrysosplenium album,1,0.7314333740831296
10359,Chrysophyllum sericeum,1,0.731471577017115
10360,Chorisia insignis,1,0.7315097799511002
10361,Chrysobalanus orbicularis,1,0.7315479828850856
10362,Choristylis chinensis,1,0.7315861858190709
10363,Chorizema cordatum,1,0.7316243887530562
10364,Chorizema diversifolium,1,0.7316625916870416
10365,Chorizema rhombeum,1,0.7317007946210269
10366,Chouxia sorindeioides,1,0.7317389975550123
10367,Christia vespertilionis,1,0.7317772004889975
10368,Christiana africana,1,0.7318154034229829
10369,Chroesthes pubiflora,1,0.7318536063569682
10370,Chrysobalanus atacorensis,1,0.7318918092909535
10371,Chrysobalanus cuspidatus,1,0.7319300122249389
10372,Chrysobalanus ellipticus,1,0.7319682151589242
10373,Chrysochlamys caribaea,1,0.7320064180929096
10374,Chrysophyllum pruniforme,1,0.7320446210268948
10375,Chrysochlamys macrophylla,1,0.7320828239608802
10376,Chrysochlamys weberbaueri,1,0.7321210268948656
10377,Chrysophyllum albidum,1,0.7321592298288508
10378,Chrysophyllum antilogum,1,0.7321974327628362
10379,Chrysophyllum argyrophyllum,1,0.7322356356968215
10380,Chrysophyllum boukokoense,1,0.7322738386308069
10381,Chrysophyllum flavescens,1,0.7323120415647921
10382,Chrysophyllum fournieri,1,0.7323502444987775
10383,Chrysophyllum giganteum,1,0.7323884474327629
10384,Chrysophyllum glaucum,1,0.7324266503667481
10385,Chrysophyllum gonocarpum,1,0.7324648533007335
10386,Cheirodendron gaudichaudii,1,0.7325030562347188
10387,Cheiranthera linearis,1,0.7325412591687042
10388,Cheiloclinium hippocrateoides,1,0.7325794621026895
10389,Ceratophyllum muricatum,1,0.7326176650366748
10390,Centrostemma multiflorum,1,0.7326558679706602
10391,Ceodes brunoniana,1,0.7326940709046454
10392,Cephaelis hastisepala,1,0.7327322738386308
10393,Cephaelis ipecacuanha,1,0.7327704767726161
10394,Cephalanthus glabratus,1,0.7328086797066015
10395,Cephalanthus salicifolius,1,0.7328468826405868
10396,Cephalonema polyandrum,1,0.7328850855745721
10397,Cephalotus follicularis,1,0.7329232885085575
10398,Ceratopetalum apetalum,1,0.7329614914425427
10399,Ceratopetalum tetrapterum,1,0.7329996943765281
10400,Ceratophyllum echinatum,1,0.7330378973105135
10401,Ceratopyxis verbenacea,1,0.7330761002444988
10402,Centroplacus paniculatus,1,0.7331143031784841
10403,Ceratostema alberti-smithii,1,0.7331525061124694
10404,Ceratostema callistum,1,0.7331907090464548
10405,Ceratostema loranthiflorum,1,0.73322891198044
10406,Ceratostema spectabilis,1,0.7332671149144254
10407,Ceratostigma plumbaginoides,1,0.7333053178484108
10408,Ceratostigma willmottianum,1,0.7333435207823961
10409,Ceratotheca sesamoides,1,0.7333817237163814
10410,Cerbera ahouai,1,0.7334199266503667
10411,Cerbera floribunda,1,0.7334581295843521
10412,Cerbera gaumeri,1,0.7334963325183375
10413,Cerbera odollam,1,0.7335345354523227
10414,Centrosema pascuorum,1,0.7335727383863081
10415,Centronia phlomoides,1,0.7336109413202934
10416,Cheiloclinium gleasonianum,1,0.7336491442542787
10417,Celtis koraiensis,1,0.733687347188264
10418,Celtis australis,1,0.7337255501222494
10419,Celtis berlandieri,1,0.7337637530562348
10420,Celtis brieyi,1,0.73380195599022
10421,Celtis cerasifera,1,0.7338401589242054
10422,Celtis cercidifolia,1,0.7338783618581907
10423,Celtis davidiana,1,0.733916564792176
10424,Celtis formosana,1,0.7339547677261614
10425,Celtis harperi,1,0.7339929706601467
10426,Celtis integerrima,1,0.7340311735941321
10427,Celtis jessoensis,1,0.7340693765281173
10428,Celtis julianae,1,0.7341075794621027
10429,Celtis labilis,1,0.734145782396088
10430,Centronia brachycera,1,0.7341839853300733
10431,Celtis leveillei,1,0.7342221882640587
10432,Celtis mildbraedii,1,0.734260391198044
10433,Celtis monoica,1,0.7342985941320294
10434,Celtis nervosa,1,0.7343367970660146
10435,Celtis vandervoetiana,1,0.734375
10436,Celtis zenkeri,1,0.7344132029339854
10437,Cenostigma macrophyllum,1,0.7344514058679706
10438,Centradenia salicifolia,1,0.734489608801956
